pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00253,Caroline Abbott,Mr. Herriton,303,304,now lilia though there were things about her i didn t like had somehow kept the power of enjoying herself with sincerity and gino i thought was splendid and young and strong not only in body and sincere as the day if they wanted to marry why shouldn t they do so why shouldn t she break with the deadening life where she had got into a groove and would go on in it getting more and more worse than unhappy apathetic till she died of course i was wrong she only changed one groove for another a worse groove and as for him well you know more about him than i do i can never trust myself to judge characters again but i still feel he cannot have been quite bad when we first met him lilia that i should dare to say it must have been cowardly he was only a boy just going to turn into something fine i thought and she must have mismanaged him so that is the one time i have gone against what is proper and there are the results you have an explanation now,and much of it has been most interesting though i don t understand everything did you never think of the disparity of their social position,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00254,Mr. Herriton,Caroline Abbott,304,305,and much of it has been most interesting though i don t understand everything did you never think of the disparity of their social position,we were mad drunk with rebellion we had no common sense as soon as you came you saw and foresaw everything,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
00255,Caroline Abbott,Mr. Herriton,305,306,we were mad drunk with rebellion we had no common sense as soon as you came you saw and foresaw everything,oh i don t think that,Mr. Herriton,F,major,M,major,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
00256,Mr. Herriton,Caroline Abbott,306,307,oh i don t think that,i hope you see why i have troubled you with this long story women i heard you say the other day are never at ease till they tell their faults out loud lilia is dead and her husband gone to the bad all through me you see mr herriton it makes me specially unhappy it s the only time i ve ever gone into what my father calls real life and look what i ve made of it all that winter i seemed to be waking up to beauty and splendour and i don t know what and when the spring came i wanted to fight against the things i hated mediocrity and dulness and spitefulness and society i actually hated society for a day or two at monteriano i didn t see that all these things are invincible and that if we go against them they will break us to pieces thank you for listening to so much nonsense,Caroline Abbott,M,major,F,major,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
00257,Caroline Abbott,Mr. Herriton,307,308,i hope you see why i have troubled you with this long story women i heard you say the other day are never at ease till they tell their faults out loud lilia is dead and her husband gone to the bad all through me you see mr herriton it makes me specially unhappy it s the only time i ve ever gone into what my father calls real life and look what i ve made of it all that winter i seemed to be waking up to beauty and splendour and i don t know what and when the spring came i wanted to fight against the things i hated mediocrity and dulness and spitefulness and society i actually hated society for a day or two at monteriano i didn t see that all these things are invincible and that if we go against them they will break us to pieces thank you for listening to so much nonsense,oh i quite sympathize with what you say it isn t nonsense and a year or two ago i should have been saying it too but i feel differently now and i hope that you also will change society is invincible to a certain degree but your real life is your own and nothing can touch it there is no power on earth that can prevent your criticizing and despising mediocrity nothing that can stop you retreating into splendour and beauty into the thoughts and beliefs that make the real life the real you,Mr. Herriton,F,major,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00258,Mr. Herriton,Caroline Abbott,308,309,oh i quite sympathize with what you say it isn t nonsense and a year or two ago i should have been saying it too but i feel differently now and i hope that you also will change society is invincible to a certain degree but your real life is your own and nothing can touch it there is no power on earth that can prevent your criticizing and despising mediocrity nothing that can stop you retreating into splendour and beauty into the thoughts and beliefs that make the real life the real you,i have never had that experience yet surely i and my life must be where i live,Caroline Abbott,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
00259,Caroline Abbott,Mr. Herriton,309,310,i have never had that experience yet surely i and my life must be where i live,there is another great consolation against invincible mediocrity the meeting a fellow victim i hope that this is only the first of many discussions that we shall have together,Mr. Herriton,F,major,M,major,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1
00260,Harriet,Irma,311,312,how dare you you wicked girl give it here,who is my little brother why have i never heard of him before grandmamma grandmamma who is my little brother who is my,Irma,F,major,F,minor,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1
00261,Mrs. Herriton,Irma,313,314,come with me dear and i will tell you now it is time for you to know,aunt harriet uncle phil grandmamma what do you suppose my little brother is doing now has he begun to play do italian babies talk sooner than us or would he be an english baby born abroad oh i do long to see him and be the first to teach him the ten commandments and the catechism,Harriet; Irma,F,intermediate,F,minor,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
00262,Irma,Mrs. Herriton,314,315,aunt harriet uncle phil grandmamma what do you suppose my little brother is doing now has he begun to play do italian babies talk sooner than us or would he be an english baby born abroad oh i do long to see him and be the first to teach him the ten commandments and the catechism,really irma is getting too tiresome she forgot poor lilia soon enough,Harriet; Mr. Herriton; Mrs. Herriton,F,minor,F,intermediate,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1
00263,Mrs. Herriton,Mr. Herriton,315,316,really irma is getting too tiresome she forgot poor lilia soon enough,a living brother is more to her than a dead mother she can knit him socks,Harriet; Mr. Herriton,F,intermediate,M,major,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1
00264,Mr. Herriton,Mrs. Herriton,316,317,a living brother is more to her than a dead mother she can knit him socks,i stopped that she is bringing him in everywhere it is most vexatious the other night she asked if she might include him in the people she mentions specially in her prayers,Harriet; Mrs. Herriton,M,major,F,intermediate,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
00265,Mrs. Herriton,Mr. Herriton,317,318,i stopped that she is bringing him in everywhere it is most vexatious the other night she asked if she might include him in the people she mentions specially in her prayers,what did you say,Harriet; Mr. Herriton,F,intermediate,M,major,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
00266,Mr. Herriton,Mrs. Herriton,318,319,what did you say,of course i allowed her she has a right to mention any one she chooses but i was annoyed with her this morning and i fear that i showed it,Harriet; Mrs. Herriton,M,major,F,intermediate,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1
00267,Mrs. Herriton,Mr. Herriton,319,320,of course i allowed her she has a right to mention any one she chooses but i was annoyed with her this morning and i fear that i showed it,and what happened this morning,Harriet; Mr. Herriton,F,intermediate,M,major,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0
00268,Mr. Herriton,Mrs. Herriton,320,321,and what happened this morning,she asked if she could pray for her new father for the italian,Harriet; Mrs. Herriton,M,major,F,intermediate,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0
00269,Mrs. Herriton,Mr. Herriton,321,322,she asked if she could pray for her new father for the italian,did you let her,Harriet; Mr. Herriton,F,intermediate,M,major,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
00270,Mr. Herriton,Mrs. Herriton,322,323,did you let her,i got up without saying anything,Harriet; Mrs. Herriton,M,major,F,intermediate,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
00271,Mrs. Herriton,Mr. Herriton,323,324,i got up without saying anything,you must have felt just as you did when i wanted to pray for the devil,Harriet; Mr. Herriton,F,intermediate,M,major,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
00272,Mr. Herriton,Harriet,324,325,you must have felt just as you did when i wanted to pray for the devil,he is the devil,Harriet; Mrs. Herriton,M,major,F,major,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
00273,Harriet,Mr. Herriton,325,326,he is the devil,no harriet he is too vulgar,Mr. Herriton; Mrs. Herriton,F,major,M,major,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
00274,Mr. Herriton,Harriet,326,327,no harriet he is too vulgar,i will thank you not to scoff against religion think of that poor baby irma is right to pray for him what an entrance into life for an english child,Harriet; Mrs. Herriton,M,major,F,major,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0
00275,Harriet,Mr. Herriton,327,328,i will thank you not to scoff against religion think of that poor baby irma is right to pray for him what an entrance into life for an english child,my dear sister i can reassure you firstly the beastly baby is italian secondly it was promptly christened at santa deodata s and a powerful combination of saints watch over,Mr. Herriton; Mrs. Herriton,F,major,M,major,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00276,Mr. Herriton,Mrs. Herriton,328,329,my dear sister i can reassure you firstly the beastly baby is italian secondly it was promptly christened at santa deodata s and a powerful combination of saints watch over,don t dear and harriet don t be so serious i mean not so serious when you are with irma she will be worse than ever if she thinks we have something to hide,Harriet; Mrs. Herriton,M,major,F,intermediate,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
00277,Mrs. Herriton,Mr. Herriton,330,331,i cannot think what his motive is in sending them,do you suppose that he guesses the situation how anxious we are to hush the scandal up,Mr. Herriton,F,intermediate,M,major,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
00278,Mr. Herriton,Mrs. Herriton,331,332,do you suppose that he guesses the situation how anxious we are to hush the scandal up,that is quite possible he knows that irma will worry us about the baby perhaps he hopes that we shall adopt it to quiet her,Mrs. Herriton,M,major,F,intermediate,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
00279,Mrs. Herriton,Mr. Herriton,332,333,that is quite possible he knows that irma will worry us about the baby perhaps he hopes that we shall adopt it to quiet her,hopeful indeed,Mr. Herriton,F,intermediate,M,major,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
00280,Mr. Herriton,Mrs. Herriton,333,334,hopeful indeed,at the same time he has the chance of corrupting the child s morals he entreats her to send the baby one,Mrs. Herriton,M,major,F,intermediate,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
00281,Mrs. Herriton,Mr. Herriton,334,335,at the same time he has the chance of corrupting the child s morals he entreats her to send the baby one,she might do it too,Mr. Herriton,F,intermediate,M,major,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0
00282,Mr. Herriton,Mrs. Herriton,335,336,she might do it too,i told her not to but we must watch her carefully without of course appearing to be suspicious,Mrs. Herriton,M,major,F,intermediate,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0
00283,Mrs. Herriton,Mr. Herriton,336,337,i told her not to but we must watch her carefully without of course appearing to be suspicious,who s to watch her at school though she may bubble out any moment,Mr. Herriton,F,intermediate,M,major,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
00284,Mr. Herriton,Mrs. Herriton,337,338,who s to watch her at school though she may bubble out any moment,we can but trust to our influence,Mrs. Herriton,M,major,F,intermediate,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
00285,Mrs. Herriton,Caroline Abbott,340,341,i dare say you have heard,yes i have i came to ask you have any steps been taken,Caroline Abbott; Mr. Herriton,F,intermediate,F,major,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
00286,Caroline Abbott,Mrs. Herriton,341,342,yes i have i came to ask you have any steps been taken,about the baby,Mr. Herriton; Mrs. Herriton,F,major,F,intermediate,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
00287,Mrs. Herriton,Caroline Abbott,344,345,as far as i know no steps mrs theobald may have decided on something but i have not heard of it,i was meaning had you decided on anything,Caroline Abbott; Mr. Herriton,F,intermediate,F,major,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0
00288,Caroline Abbott,Mr. Herriton,345,346,i was meaning had you decided on anything,the child is no relation of ours it is therefore scarcely for us to interfere,Mr. Herriton; Mrs. Herriton,F,major,M,major,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0
00289,Mr. Herriton,Mrs. Herriton,346,347,the child is no relation of ours it is therefore scarcely for us to interfere,poor lilia was almost a daughter to me once i know what miss abbott means but now things have altered any initiative would naturally come from mrs theobald,Caroline Abbott; Mrs. Herriton,M,major,F,intermediate,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00290,Mrs. Herriton,Caroline Abbott,347,348,poor lilia was almost a daughter to me once i know what miss abbott means but now things have altered any initiative would naturally come from mrs theobald,but does not mrs theobald always take any initiative from you,Caroline Abbott; Mr. Herriton,F,intermediate,F,major,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
