pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00367,Lucy,Miss Lavish,95,98,very well indeed,oh you have property in surrey,Miss Lavish,,,F,intermediate,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
00368,Lucy,Miss Lavish,97,243,why she rents a field of us how funny,it is i who am sorry literary hacks are shameless creatures i believe there s no secret of the human heart into which we wouldn t pry,Miss Lavish,,,F,intermediate,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0
00369,Lucy,Miss Lavish,99,104,hardly any only thirty acres just the garden all downhill and some fields,there goes my local colour box i must have a word with him,Miss Lavish,,,F,intermediate,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0
00370,Lucy,Miss Lavish,101,341,we sat opposite them at dinner last night they have given us their rooms they were so very kind,miss honeychurch listening pouf wouf you naughty girl go away,Miss Lavish,,,F,intermediate,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
00371,Lucy,Miss Lavish,103,94,what would you ask us,what a delightful part i know it so well it is full of the very nicest people do you know sir harry otway a radical if ever there was,Miss Lavish,,,F,intermediate,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1
00372,Lucy,Miss Lavish,242,90,i m sorry if you could manage without it i think i would rather not,i see i see and now you have gone over to the enemy,Miss Bartlett; Miss Lavish,,,F,intermediate,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
00373,Lucy,Miss Lavish,311,100,oh dear me no oh no,bless us bless us and save us we ve lost the way lost lost my dear miss lucy during our political diatribes we have taken a wrong turning how those horrid conservatives would jeer at us what are we to do two lone females in an unknown town now this is what i call an adventure oh but that is the word of a craven and no you are not not not to look at your baedeker give it to me i shan t let you carry it we will simply drift stop a minute let those two people go on or i shall have to speak to them i do detest conventional intercourse nasty they are going into the church too oh the britisher abroad,Miss Lavish; Rev. Cuthbert Eager,,,F,intermediate,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
00374,Lucy,Miss Lavish,340,346,i m sure it s all right the emersons won t hear and they wouldn t mind if they did,no i agree it s like a school feast the boys have got separated from the girls miss lucy you are to go we wish to converse on high topics unsuited for your ear,Miss Bartlett; Miss Lavish,,,F,intermediate,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0
00375,Lucy,Miss Lavish,345,92,please i d rather stop here with you,shameful a manufacturing district i suppose,Miss Bartlett; Miss Lavish,,,F,intermediate,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
00376,Mr. Emerson,Lucy,109,147,that woman understands everything but what are you doing here are you doing the church are you through with the church,what things,George Emerson; Lucy,M,intermediate,,,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
00377,Mr. Emerson,Lucy,117,151,my dear i think that you are repeating what you have heard older people say you are pretending to be touchy but you are not really stop being so tiresome and tell me instead what part of the church you want to see to take you to it will be a real pleasure,i m very sorry you ll think me unfeeling but but,George Emerson; Lucy,M,intermediate,,,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
00378,Mr. Emerson,Lucy,138,1299,don t let us spoil yours have you looked at those saints,why he has behaved abominably i am glad he is sorry do you know what he did,George Emerson; Lucy,M,intermediate,,,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0
00379,Mr. Emerson,Lucy,140,1295,why will he look at that fresco i saw nothing in it,i have no wish to discuss italy or any subject connected with your son,Lucy,M,intermediate,,,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
00380,Mr. Emerson,Lucy,142,145,so you ought a baby is worth a dozen saints and my baby s worth the whole of paradise and as far as i can see he lives in hell in hell he s unhappy,and what is it,Lucy,M,intermediate,,,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0
00381,Mr. Emerson,Lucy,144,1347,how can he be unhappy when he is strong and alive what more is one to give him and think how he has been brought up free from all the superstition and ignorance that lead men to hate one another in the name of god with such an education as that i thought he was bound to grow up happy what are we to do with him he comes out for his holiday to italy and behaves like that like the little child who ought to have been playing and who hurt himself upon the tombstone eh what did you say now don t be stupid over this i don t require you to fall in love with my boy but i do think you might try and understand him you are nearer his age and if you let yourself go i am sure you are sensible you might help me he has known so few women and you have the time you stop here several weeks i suppose but let yourself go you are inclined to get muddled if i may judge from last night let yourself go pull out from the depths those thoughts that you do not understand and spread them out in the sunlight and know the meaning of them by understanding george you may learn to understand yourself it will be good for both of you i only know what it is that s wrong with him not why it is,you ve frightened me cecil mr beebe the ticket s bought everything i m caught in the tangle i must suffer and grow old away from him i cannot break the whole of life for his sake they trusted me give george my love once only tell him,Lucy,M,intermediate,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00382,Mr. Emerson,Lucy,146,1319,the old trouble things won t fit,oh mr emerson you mustn t i ve been bother enough to the world by now i can t have you moving out of your house when you like it and perhaps losing money through it all on my account you must stop i am just going to greece,Lucy,M,intermediate,,,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1
00383,Mr. Emerson,Lucy,148,1345,the things of the universe it is quite true they don t,how dare you oh how like a man i mean to suppose that a woman is always thinking about a man,Lucy,M,intermediate,,,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
00384,Mr. Emerson,Lucy,150,1297,george and i both know this but why does it distress him we know that we come from the winds and that we shall return to them that all life is perhaps a knot a tangle a blemish in the eternal smoothness but why should this make us unhappy let us rather love one another and work and rejoice i don t believe in this world sorrow then make my boy think like us make him realize that by the side of the everlasting why there is a yes a transitory yes if you like but a yes,he has misbehaved himself from the first,Lucy,M,intermediate,,,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
00385,Mr. Emerson,Lucy,157,1309,poor girl poor girl,i don t know i don t understand this sort of thing i was not meant to understand it,George Emerson; Lucy,M,intermediate,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
00386,Mr. Emerson,Lucy,963,1368,george don t go george has been in such good spirits today and i am sure he will end by coming up this afternoon,you kiss me you kiss me i will try,George Emerson; Lucy; Miss Bartlett; Mrs. Honeychurch,M,intermediate,,,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
00387,Mr. Emerson,Lucy,1294,141,oh miss honeychurch that you should come miss honeychurch dear we are so sorry george is so sorry he thought he had a right to try i cannot blame my boy and yet i wish he had told me first he ought not to have tried i knew nothing about it at all but you must not scold him i taught him to trust in love i said i said true everlastingly true though my day is over and though there is the result poor boy he is so sorry he said he knew it was madness when you brought your cousin in that whatever you felt you did not mean yet miss honeychurch do you remember italy,i like giotto it is so wonderful what they say about his tactile values though i like things like the della robbia babies better,Lucy,M,intermediate,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
00388,Mr. Emerson,Lucy,1296,149,but you do remember it,oh mr emerson whatever do you mean,Lucy,M,intermediate,,,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
00389,Mr. Emerson,Lucy,1298,1343,i only was told that he loved you last sunday i never could judge behaviour i i suppose he has,i i had to,Lucy,M,intermediate,,,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0
00390,Mr. Emerson,Lucy,1300,1333,not abominably he only tried when he should not have tried you have all you want miss honeychurch you are going to marry the man you love do not go out of george s life saying he is abominable,thank you,Lucy,M,intermediate,,,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
00391,Mr. Emerson,Lucy,1302,1305,especially as he has gone under,i don t understand,Lucy,M,intermediate,,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
00392,Mr. Emerson,Lucy,1304,1313,gone under naturally,i am so sorry but it is no good discussing this affair i am deeply sorry about it,Lucy,M,intermediate,,,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0
00393,Mr. Emerson,Lucy,1306,143,as his mother did,oh dear,Lucy,M,intermediate,,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
00394,Mr. Emerson,Lucy,1308,1315,when i wouldn t have george baptized and she agreed that baptism was nothing but he caught that fever when he was twelve and she turned round she thought it a judgement oh horrible when we had given up that sort of thing and broken away from her parents oh horrible worst of all worse than death when you have made a little clearing in the wilderness planted your little garden let in your sunlight and then the weeds creep in again a judgement and our boy had typhoid because no clergyman had dropped water on him in church is it possible miss honeychurch shall we slip back into the darkness for ever,mr emerson don t leave at least not on my account i am going to greece don t leave your comfortable house,Lucy,M,intermediate,,,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
00395,Mr. Emerson,Lucy,1310,1321,but mr eager he came when i was out and acted according to his principles i don t blame him or any one but by the time george was well she was ill he made her think about sin and she went under thinking about it,so you must stop you won t talk about this business i know i can trust you both,Lucy,M,intermediate,,,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
00396,Mr. Emerson,Lucy,1312,1363,he was not baptized i did hold firm my boy shall go back to the earth untouched oh last sunday george last sunday no not ill just gone under he is never ill but he is his mother s son her eyes were his and she had that forehead that i think so beautiful and he will not think it worth while to live it was always touch and go he will live but he will not think it worth while to live he will never think anything worth while you remember that church at florence after you left florence horrible then we took the house here and he goes bathing with your brother and became better you saw him bathing,mr beebe could you help me,Lucy,M,intermediate,,,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
00397,Mr. Emerson,Lucy,1314,1301,then there came something about a novel i didn t follow it at all i had to hear so much and he minded telling me he finds me too old ah well one must have failures george comes down to morrow and takes me up to his london rooms he can t bear to be about here and i must be where he is,no of course is much too strong i am sorry i used it about your son i think i will go to church after all my mother and my cousin have gone i shall not be so very late,Lucy,M,intermediate,,,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
00398,Mr. Emerson,Lucy,1316,1325,how good everyone is and look at mr beebe housing me came over this morning and heard i was going here i am so comfortable with a fire,no please sit still i think i will sit in the carriage,Lucy,M,intermediate,,,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0
00399,Mr. Emerson,Lucy,1318,158,i must be with george i must make him care to live and down here he can t he says the thought of seeing you and of hearing about you i am not justifying him i am only saying what has happened,poor girl i fail to understand the point of that remark i think myself a very fortunate girl i assure you i m thoroughly happy and having a splendid time pray don t waste time mourning over me there s enough sorrow in the world isn t there without trying to invent it good bye thank you both so much for all your kindness ah yes there does come my cousin a delightful morning santa croce is a wonderful church,Lucy,M,intermediate,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00400,Mr. Emerson,Lucy,1320,1303,all the way to greece to greece,what was that,Lucy,M,intermediate,,,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
00401,Mr. Emerson,Lucy,1322,1358,certainly you can we either have you in our lives or leave you to the life that you have chosen,i shall never marry him,Lucy,M,intermediate,,,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0
00402,Mr. Emerson,Lucy,1324,110,i suppose mr vyse is very angry with george no it was wrong of george to try we have pushed our beliefs too far i fancy that we deserve sorrow,no i came here with miss lavish who was to explain everything and just by the door it is too bad she simply ran away and after waiting quite a time i had to come in by myself,Lucy,M,intermediate,,,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
00403,Mr. Emerson,Lucy,1326,118,miss honeychurch you do sound tired,i am not touchy i hope it is the giottos that i want to see if you will kindly tell me which they are,Lucy,M,intermediate,,,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
00404,Mr. Emerson,Lucy,1328,1317,but you are and there s a look of george about you and what were you saying about going abroad greece greece but you were to be married this year i thought,yes but you won t go back to london it s absurd,Lucy,M,intermediate,,,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0
00405,Mr. Emerson,Lucy,1332,1323,i hope that you will enjoy greece with mr vyse,i shouldn t want,Lucy,M,intermediate,,,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
00406,Mr. Emerson,Lucy,1342,1327,you are leaving him you are leaving the man you love,not a bit,Lucy,M,intermediate,,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
00407,Mr. Emerson,Lucy,1344,964,why miss honeychurch why my dear i am worried about you it seems to me that you are in a muddle take an old man s word there s nothing worse than a muddle in all the world it is easy to face death and fate and the things that sound so dreadful it is on my muddles that i look back with horror on the things that i might have avoided we can help one another but little i used to think i could teach young people the whole of life but i know better now and all my teaching of george has come down to this beware of muddle do you remember in that church when you pretended to be annoyed with me and weren t do you remember before when you refused the room with the view those were muddles little but ominous and i am fearing that you are in one now don t trust me miss honeychurch though life is very glorious it is difficult wrote a friend of mine i think he puts it well man has to pick up the use of his functions as he goes along especially the function of love that s it that s what i mean you love george but you do you love the boy body and soul plainly directly as he loves you and no other word expresses it you won t marry the other man for his sake,yes i do hope he will,Lucy,M,intermediate,,,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
