pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00610,Leonard,Margaret,167,885,thank you,i mean by big a solid well established concern that offers a reasonably good career to its employes,Margaret,M,major,F,major,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1
00611,Leonard,Margaret,169,922,do you find the atmosphere of queen s hall oppressive,so do i you were that last sunday you are this to day mr bast i and my sister have talked you over we wanted to help you we also supposed you might help us we did not have you here out of charity which bores us but because we hoped there would be a connection between last sunday and other days what is the good of your stars and trees your sunrise and the wind if they do not enter into our daily lives they have never entered into mine but into yours we thought haven t we all to struggle against life s daily greyness against pettiness against mechanical cheerfulness against suspicion i struggle by remembering my friends others i have known by remembering some place some beloved place or tree we thought you one of these,Margaret,M,major,F,major,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00612,Leonard,Margaret,171,694,but surely the atmosphere of covent garden is even more oppressive,we hear the fifth practically every time it s done so i m not sure do you remember helen,Margaret,M,major,F,major,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
00613,Leonard,Margaret,178,727,i i should have thought so kind of,but not good country there is it,Margaret,M,major,F,major,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
00614,Leonard,Margaret,689,1504,you wouldn t remember giving me this miss schlegel,won t you have something to eat i don t know what to do it isn t my house and though mr wilcox would have been glad to see you at any other time as i say i don t know what to do but i undertake to do what i can for you helen offer them something do try a sandwich mrs bast,Helen; Margaret; Tibby,M,major,F,major,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
00615,Leonard,Margaret,691,154,well that was how it happened you see,that is where we live if you preferred you could call for the umbrella after the concert but i didn t like to trouble you when it has all been our fault,Helen; Margaret; Tibby,M,major,F,major,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1
00616,Leonard,Margaret,693,170,it was a concert at the queen s hall i think you will recollect when i tell you that it included a performance of the fifth symphony of beethoven,yes horribly,Helen; Margaret; Tibby,M,major,F,major,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
00617,Leonard,Margaret,698,920,yes thank you miss schlegel,you you you you are the man who tried to walk by the pole star you saw the sunrise you tried to get away from the fogs that are stifling us all away past books and houses to the truth you were looking for a real home,Helen; Margaret; Tibby,M,major,F,major,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
00618,Leonard,Margaret,700,907,yes the mistake arose it was a mistake,mr wilcox mr ba must you be really good bye,Helen; Margaret; Tibby,M,major,F,major,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
00619,Leonard,Margaret,712,715,i don t call that fair i know what you mean and it isn t so,it was good of you to come and explain the rest is naturally no concern of ours,Helen; Margaret; Tibby,M,major,F,major,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0
00620,Leonard,Margaret,714,746,it was something else i was somewhere else to what you think so there,heavens no,Helen; Margaret; Tibby,M,major,F,major,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
00621,Leonard,Margaret,724,156,well i lost it entirely first of all the street lamps then the trees and towards morning it got cloudy,the beethoven s fine i don t like the brahms though nor the mendelssohn that came first and ugh i don t like this elgar that s coming,Helen; Margaret; Tibby,M,major,F,major,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
00622,Leonard,Margaret,726,756,i took the underground to wimbledon as i came out of the office i said to myself i must have a walk once in a way if i don t take this walk now i shall never take it i had a bit of dinner at wimbledon and then,why better,Helen; Margaret,M,major,F,major,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
00623,Leonard,Margaret,732,887,oh yes i always meant to go off the roads but the worst of it is that it s more difficult to find one s way,i quite agree and that s why i was curious to know is it a solid well established concern,Helen; Margaret,M,major,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
00624,Leonard,Margaret,745,1502,then you don t think i was foolish,we would like to find you work we want to i like my sister you re only down in your luck go to the hotel have a good night s rest and some day you shall pay me back the bill if you prefer it,Helen; Margaret,M,major,F,major,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00625,Leonard,Margaret,755,701,no i shall not it s better like this,the lady who called here yesterday thought that you were calling too and that she could find you,Helen; Margaret,M,major,F,major,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0
00626,Leonard,Margaret,879,893,oh well enough,how so to speak,Helen; Margaret,M,major,F,major,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
00627,Leonard,Margaret,884,179,it depends on what you call big,so should i now my sister declares they re just the same we have great arguments over it she says i m dense i say she s sloppy now doesn t it seem absurd to you what is the good of the arts if they re interchangeable what is the good of the ear if it tells you the same as the eye helen s one aim is to translate tunes into the language of painting and pictures into the language of music it s very ingenious and she says several pretty things in the process but what s gained i d like to know oh it s all rubbish radically false if monet s really debussy and debussy s really monet neither gentleman is worth his salt that s my opinion now this very symphony that we ve just been having she won t let it alone she labels it with meanings from start to finish turns it into literature i wonder if the day will ever return when music will be treated as music yet i don t know there s my brother behind us he treats music as music and oh my goodness he makes me angrier than any one simply furious with him i daren t even argue but of course the real villain is wagner he has done more than any man in the nineteenth century towards the muddling of the arts i do feel that music is in a very serious state just now though extraordinarily interesting every now and then in history there do come these terrible geniuses like wagner who stir up all the wells of thought at once for a moment it s splendid such a splash as never was but afterwards such a lot of mud and the wells as it were they communicate with each other too easily now and not one of them will run quite clear that s what wagner s done,Helen; Margaret,M,major,F,major,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00628,Leonard,Margaret,886,713,i couldn t say some would tell you one thing and others another for my own part i only believe half i hear not that even it s safer those clever ones come to the worse grief i ve often noticed ah you can t be too careful,oh don t let us mind,Helen; Margaret,M,major,F,major,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
00629,Leonard,Margaret,890,1496,you can tell your friend that he s quite wrong,i hope you do mr bast but it s no good mincing matters you have done yourself no good by coming here if you intend to confront mr wilcox and to call him to account for a chance remark you will make a very great mistake,Helen; Margaret,M,major,F,major,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0
00630,Leonard,Margaret,892,145,wrong so to speak,oh good gracious me i am so sorry tibby run after helen,Helen; Margaret,M,major,F,major,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
00631,Leonard,Margaret,894,149,i mean i wouldn t say he s right altogether,but of course it is tibby tibby,Helen; Margaret,M,major,F,major,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
00632,Leonard,Margaret,897,880,one can but see as ibsen says things happen,your company is the porphyrion isn t it,Helen; Margaret,M,major,F,major,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
00633,Leonard,Margaret,906,891,i ve got to be going,oh good,Evie; Helen; Henry; Margaret,M,major,F,major,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
00634,Leonard,Margaret,919,895,there you hear that most unfair the gentleman says there not content with you can t deny it but as soon as i m useful it s a very different thing oh yes send for him cross question him pick his brains oh yes now take me on the whole i m a quiet fellow i m law abiding i don t wish any unpleasantness but i i,then he is right partly mr bast i don t understand business and i dare say my questions are stupid but can you tell me what makes a concern right or wrong our friend who is also a business man was so positive he said before christmas,Evie; Helen; Henry; Margaret,M,major,F,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
00635,Leonard,Margaret,921,690,i fail to see the connection,no i can t say i do,Evie; Helen; Henry; Margaret,M,major,F,major,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
00636,Leonard,Margaret,1492,733,that s right,mr bast you re a born adventurer no professional athlete would have attempted what you ve done it s a wonder your walk didn t end in a broken neck whatever did your wife say,Helen; Jacky; Margaret,M,major,F,major,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
00637,Leonard,Margaret,1495,725,i hate all this,where did you start from do tell us more,Helen; Jacky; Margaret,M,major,F,major,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
00638,Leonard,Margaret,1501,898,jacky let s go we re more bother than we re worth we re costing these ladies pounds and pounds already to get work for us and they never will there s nothing we re good enough to do,so you like carlyle,Helen; Jacky; Margaret,M,major,F,major,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
00639,Leonard,Margaret,1503,152,you don t know what you re talking about i shall never get work now if rich people fail at one profession they can try another not i i had my groove and i ve got out of it i could do one particular branch of insurance in one particular office well enough to command a salary but that s all poetry s nothing miss schlegel one s thoughts about this and that are nothing your money too is nothing if you ll understand me i mean if a man over twenty once loses his own particular job it s all over with him i have seen it happen to others their friends gave them money for a little but in the end they fall over the edge it s no good it s the whole world pulling there always will be rich and poor,if you would give me your address,Helen; Jacky; Margaret,M,major,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
00640,Tibby,Margaret,146,641,i shall miss the four serious songs if i do,and don t think i m not serious because i don t use the traditional arguments making money a sphere awaiting you and so on all of which are for various reasons cant i m only your sister i haven t any authority over you and i don t want to have any just to put before you what i think the truth you see in a few years we shall be the same age practically and i shall want you to help me men are so much nicer than women,Aunt Juley; Fraulein Mosebach; Leonard; Margaret,M,intermediate,F,major,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
00641,Tibby,Margaret,205,1839,oh it s no good looking superior i mean what i say,oh that quite impossible,Aunt Juley; Helen; Margaret,M,intermediate,F,major,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
00642,Tibby,Margaret,363,1846,what s that,come in charles could you help us at all we are again in trouble,Fraulein Mosebach; Helen; Margaret,M,intermediate,F,major,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
00643,Tibby,Margaret,636,1835,ye es,tibby love what next,Margaret,M,intermediate,F,major,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
00644,Tibby,Margaret,638,1070,i have no experience of this profound desire to which you allude,helen may be right,Margaret,M,intermediate,F,major,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
