pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00177,Stephen Blackpool,Thomas Gradgrind,1303,1305,bless thee will soombody be pleased to coover my face,not now my dears in the evening i am not able yet to morrow,Cecilia Jupe; Louisa Bounderby; Rachel Gradgrind; Thomas Gradgrind,M,major,M,major,HardTimes,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0
00178,Louisa Bounderby,Cecilia Jupe,1316,1318,sissy has effected it father,we had our fears before yesterday and when i saw you brought to the side of the litter last night and heard what passed being close to rachael all the time i went to him when no one saw and said to him he was in a tremble before i whispered to him and he started and trembled more then and said i thought of father s old circus i have not forgotten where mr sleary goes at this time of year and i read of him in a paper only the other day i told him to hurry there and tell his name and ask mr sleary to hide him till i came he said and i saw him shrink away among the people,Cecilia Jupe; Thomas Gradgrind,F,major,F,major,HardTimes,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
00179,The Clown,Mr. Sleary,1320,1322,if you do it again i ll throw the horse at you,thethilia it doth me good to thee you you wath alwayth a favourite with uth and you ve done uth credith thinth the old timeth i m thure you mutht thee our people my dear afore we thpeak of bithnith or they ll break their hearth ethpethially the women here th jothphine hath been and got married to e w b childerth and thee hath got a boy and though he th only three yearth old he thtickth on to any pony you can bring againtht him he th named the little wonder of thcolathtic equitation and if you don t hear of that boy at athley th you ll hear of him at parith and you recollect kidderminthter that wath thought to be rather thweet upon yourthelf well he th married too married a widder old enough to be hith mother thee wath tightrope thee wath and now thee th nothing on accounth of fat they ve got two children tho we re thtrong in the fairy bithnith and the nurthery dodge if you wath to thee our children in the wood with their father and mother both a dyin on a horthe their uncle a retheiving of em ath hith wardth upon a horthe themthelvth both a goin a black berryin on a horthe and the robinth a coming in to cover em with leavth upon a horthe you d thay it wath the completetht thing ath ever you thet your eyeth on and you remember emma gordon my dear ath wath a motht a mother to you of courthe you do i needn t athk well emma thee lotht her huthband he wath throw d a heavy back fall off a elephant in a thort of a pagoda thing ath the thultan of the indieth and he never got the better of it and thee married a thecond time married a cheethemonger ath fell in love with her from the front and he th a overtheer and makin a fortun,Mr. Sleary,M,minor,M,intermediate,HardTimes,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00180,Mr. Sleary,Cecilia Jupe,1323,1325,there now thethilia hath kithd all the children and hugged all the women and thaken handth all round with all the men clear every one of you and ring in the band for the thecond part,this is his sister yes,Cecilia Jupe; Josephine Sleary; Louisa Bounderby; Mr. E. W. B. Childers,M,intermediate,F,major,HardTimes,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0
00181,Cecilia Jupe,Louisa Bounderby,1325,1327,this is his sister yes,my father will be here soon is my brother safe,Louisa Bounderby; Mr. Sleary,F,major,F,major,HardTimes,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
00182,Young Thomas,Thomas Gradgrind,1336,1338,i suppose i must i can t be more miserable anywhere than i have been here ever since i can remember that s one thing,but look at him will any coach,Cecilia Jupe; Louisa Bounderby; Thomas Gradgrind,M,major,M,major,HardTimes,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
00183,Mr. Sleary,Young Thomas,1341,1343,a jothkin a carter make up your mind quick thquire there ll be beer to feth i ve never met with nothing but beer ath ll ever clean a comic blackamoor now come along to the coath and jump up behind i ll go with you there and they ll thuppothe you one of my people thay farewell to your family and tharp th the word,not you i don t want to have anything to say to you,Cecilia Jupe; Louisa Bounderby; Thomas Gradgrind; Young Thomas,M,intermediate,M,major,HardTimes,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0
00184,Thomas Gradgrind,Louisa Bounderby,1342,1344,here is your letter all necessary means will be provided for you atone by repentance and better conduct for the shocking action you have committed and the dreadful consequences to which it has led give me your hand my poor boy and may god forgive you as i do,o tom tom do we end so after all my love,Cecilia Jupe; Louisa Bounderby; Mr. Sleary; Young Thomas,M,major,F,major,HardTimes,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1
00185,Mr. Sleary,Thomas Gradgrind,1346,1348,tharp th the word,bitzer have you a heart,Cecilia Jupe; Louisa Bounderby; Thomas Gradgrind; Young Thomas,M,intermediate,M,major,HardTimes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
00186,Thomas Gradgrind,Mr. Sleary,1358,1360,bitzer bitzer i have but one chance left to soften you you were many years at my school if in remembrance of the pains bestowed upon you there you can persuade yourself in any degree to disregard your present interest and release my son i entreat and pray you to give him the benefit of that remembrance,thquire you know perfectly well and your daughter knowth perfectly well better than you becauthe i thed it to her that i didn t know what your thon had done and that i didn t want to know i thed it wath better not though i only thought then it wath thome thkylarking however thith young man having made it known to be a robbery of a bank why that h a theriouth thing muth too theriouth a thing for me to compound ath thith young man hath very properly called it conthequently thquire you muthn t quarrel with me if i take thith young man th thide and thay he th right and there th no help for it but i tell you what i ll do thquire i ll drive your thon and thith young man over to the rail and prevent expothure here i can t conthent to do more but i ll do that the thquire thtood by you thethilia and i ll thtand by the thquire more than that thith ith a prethiouth rathcal and belongth to that bluthtering cove that my people nearly pitht out o winder it ll be a dark night i ve got a horthe that ll do anything but thpeak i ve got a pony that ll go fifteen mile an hour with childerth driving of him i ve got a dog that ll keep a man to one plathe four and twenty hourth get a word with the young thquire tell him when he theeth our horthe begin to danthe not to be afraid of being thpilt but to look out for a pony gig coming up tell him when he theeth that gig clothe by to jump down and it ll take him off at a rattling pathe if my dog leth thith young man thtir a peg on foot i give him leave to go and if my horthe ever thtirth from that thpot where he beginth a danthing till the morning i don t know him tharp th the word all right thquire your thon may be aboard a thip by thith time childerth took him off an hour and a half after we left there latht night the horthe danthed the polka till he wath dead beat he would have walthed if he hadn t been in harneth and then i gave him the word and he went to thleep comfortable when that prethiouth young rathcal thed he d go for ard afoot the dog hung on to hith neck hankercher with all four legth in the air and pulled him down and rolled him over tho he come back into the drag and there he that till i turned the horthe th head at half patht thixth thith morning i don t want money mythelf thquire but childerth ith a family man and if you wath to like to offer him a five pound note it mightn t be unactheptable likewithe if you wath to thtand a collar for the dog or a thet of bellth for the horthe i thould be very glad to take em brandy and water i alwayth take if you wouldn t think it going too far thquire to make a little thpread for the company at about three and thixth ahead not reckoning luth it would make em happy very well thquire then if you ll only give a horthe riding a bethpeak whenever you can you ll more than balanthe the account now thquire if your daughter will ethcuthe me i thould like one parting word with you thquire you don t need to be told that dogth ith wonderful animalth,Bitzer; Cecilia Jupe; Louisa Bounderby; Mr. Sleary; Young Thomas,M,major,M,intermediate,HardTimes,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00187,Bitzer,Thomas Gradgrind,1359,1361,i really wonder sir to find you taking a position so untenable my schooling was paid for it was a bargain and when i came away the bargain ended i don t deny that my schooling was cheap but that comes right sir i was made in the cheapest market and have to dispose of myself in the dearest pray don t do that it s of no use doing that it only worries you seem to think that i have some animosity against young mr tom whereas i have none at all i am only going on the reasonable grounds i have mentioned to take him back to coketown if he was to resist i should set up the cry of stop thief but he won t resist you may depend upon it,their instinct is surprising,Cecilia Jupe; Louisa Bounderby; Mr. Sleary; Thomas Gradgrind; Young Thomas,M,intermediate,M,major,HardTimes,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
00188,_unknowable,Thomas Gradgrind,1365,1367,sissy s father s dog,she keeps the bottle that he sent her for to this hour and she will believe in his affection to the last moment of her life,Bitzer; Cecilia Jupe; Louisa Bounderby; Mr. Sleary; Thomas Gradgrind; Young Thomas,M,minor,M,major,HardTimes,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
00189,Agnes Fleming,Mrs. Thingummy,0,2,let me see the child and die,lor bless her dear heart no lor bless her dear heart when she has lived as long as i have sir and had thirteen children of her own and all on em dead except two and them in the wurkus with me she ll know better than to take on in that way bless her dear heart think what it is to be a mother there s a dear young lamb do,Mrs. Thingummy; The Surgeon,F,minor,F,intermediate,OliverTwist,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00190,Mr. Bumble,Mrs. Mann,27,29,well well perhaps i may be perhaps i may be mrs mann oliver being now too old to remain here the board have determined to have him back into the house i have come out myself to take him there so let me see him at once,make a bow to the gentleman oliver,Mrs. Mann,M,major,F,intermediate,OliverTwist,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
00191,Mrs. Mann,Mr. Bumble,28,30,i ll fetch him directly,will you go along with me oliver,Mr. Bumble,F,intermediate,M,major,OliverTwist,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
00192,Mrs. Mann,Oliver Twist,29,31,make a bow to the gentleman oliver,will she go with me,Mr. Bumble; Oliver Twist,F,intermediate,M,major,OliverTwist,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
00193,Oliver Twist,Mr. Bumble,31,33,will she go with me,bow to the board,Mr. Bumble; Mrs. Mann,M,major,M,major,OliverTwist,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
00194,Mr. Bumble,Oliver Twist,33,35,bow to the board,what s that sir,Mr. Limbkins; Oliver Twist; The Gentleman In The White Waistcoat,M,major,M,major,OliverTwist,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
00195,Mr. Limbkins,The Gentleman In The White Waistcoat,34,36,what s your name boy boy listen to me you know you re an orphan i suppose,the boy is a fool i thought he was,Mr. Bumble; Oliver Twist; The Gentleman In The White Waistcoat,M,minor,M,minor,OliverTwist,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
00196,Oliver Twist,Mr. Limbkins,35,37,what s that sir,hush you know you ve got no father or mother and that you were brought up by the parish don t you,Mr. Bumble; Mr. Limbkins; The Gentleman In The White Waistcoat,M,major,M,minor,OliverTwist,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0
00197,The Gentleman In The White Waistcoat,Oliver Twist,36,38,the boy is a fool i thought he was,yes sir,Mr. Bumble; Mr. Limbkins; Oliver Twist,M,minor,M,major,OliverTwist,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
00198,Mr. Limbkins,The Gentleman In The White Waistcoat,37,39,hush you know you ve got no father or mother and that you were brought up by the parish don t you,what are you crying for,Mr. Bumble; Oliver Twist; The Gentleman In The White Waistcoat,M,minor,M,minor,OliverTwist,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0
00199,The Gentleman In The White Waistcoat,Oliver Twist,39,41,what are you crying for,yes sir,Mr. Bumble; Mr. Limbkins; Oliver Twist,M,minor,M,major,OliverTwist,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
00200,_unknowable,Mr. Limbkins,40,42,i hope you say your prayers every night and pray for the people who feed you and take care of you like a christian,well you have come here to be educated and taught a useful trade,Mr. Bumble; Mr. Limbkins; Oliver Twist; The Gentleman In The White Waistcoat,M,intermediate,M,minor,OliverTwist,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0
